"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",260203,2026-02-03,112741,CME ,00,112 ,   71304,   40798,    2613,       0,   10625,   40507,     497,   11848,   22445,     933,    2615,     239,       0,   67316,   67234,    3988,    4070,  -14248,  -13222,     876,       0,    1880,   -9168,    -346,   -3909,   -4970,     269,     747,    -201,       0,  -14581,  -13540,     333,    -708,  100.0,   57.2,    3.7,    0.0,   14.9,   56.8,    0.7,   16.6,   31.5,    1.3,    3.7,    0.3,    0.0,   94.4,   94.3,    5.6,    5.7,    103,      6,      4,      0,     14,     17,.,     27,     29,      6,      5,.,      0,     57,     55,    57.8,    55.4,    71.6,    68.3,    57.8,    55.4,    71.3,    68.1,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",260127,2026-01-27,112741,CME ,00,112 ,   85552,   54020,    1737,       0,    8745,   49675,     843,   15757,   27415,     664,    1868,     440,       0,   81897,   80774,    3655,    4778,   -7109,   -3749,     810,       0,    1274,   -9895,    -985,   -3837,    2702,     223,      52,     201,       0,   -7022,   -6944,     -87,    -165,  100.0,   63.1,    2.0,    0.0,   10.2,   58.1,    1.0,   18.4,   32.0,    0.8,    2.2,    0.5,    0.0,   95.7,   94.4,    4.3,    5.6,     98,      7,.,      0,     11,     17,      4,     24,     29,      5,      4,.,      0,     51,     56,    58.7,    55.1,    75.0,    70.9,    58.7,    55.1,    74.7,    70.7,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",260120,2026-01-20,112741,CME ,00,112 ,   92661,   57769,     927,       0,    7471,   59570,    1828,   19594,   24713,     441,    1816,     239,       0,   88919,   87718,    3742,    4943,    7450,    1225,    -801,       0,    -664,    5679,      11,    7355,    2341,    -210,      -7,       0,       0,    7710,    7020,    -260,     430,  100.0,   62.3,    1.0,    0.0,    8.1,   64.3,    2.0,   21.1,   26.7,    0.5,    2.0,    0.3,    0.0,   96.0,   94.7,    4.0,    5.3,    100,      8,.,      0,      8,     26,      4,     20,     31,      6,.,.,      0,     45,     65,    58.1,    57.4,    74.3,    70.1,    58.1,    55.8,    73.9,    68.5,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",260113,2026-01-13,112741,CME ,00,112 ,   85211,   56544,    1728,       0,    8135,   53891,    1817,   12239,   22372,     651,    1823,     239,       0,   81209,   80698,    4002,    4513,     655,    3588,    -920,       0,    -206,    4901,   -1160,   -1563,   -2035,      35,    -432,    -213,       0,     262,     608,     393,      47,  100.0,   66.4,    2.0,    0.0,    9.5,   63.2,    2.1,   14.4,   26.3,    0.8,    2.1,    0.3,    0.0,   95.3,   94.7,    4.7,    5.3,     92,      5,      4,      0,      7,     25,      5,     19,     28,      6,.,.,      0,     42,     61,    62.2,    56.9,    79.2,    69.0,    62.2,    55.2,    79.1,    67.3,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",260106,2026-01-06,112741,CME ,00,112 ,   84556,   52956,    2648,       0,    8341,   48990,    2977,   13802,   24407,     616,    2255,     452,       0,   80947,   80090,    3609,    4466,    5204,    -503,     207,       0,    1478,    4146,    -339,    4493,     618,     234,    -121,      64,       0,    5242,    4930,     -38,     274,  100.0,   62.6,    3.1,    0.0,    9.9,   57.9,    3.5,   16.3,   28.9,    0.7,    2.7,    0.5,    0.0,   95.7,   94.7,    4.3,    5.3,     94,      5,      4,      0,      9,     21,      4,     19,     28,      7,      5,.,      0,     45,     60,    60.4,    54.1,    74.9,    66.2,    60.4,    50.7,    74.0,    62.8,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260825,2026-08-25,122741,CME ,00,122 ,   35719,    4667,   25606,       0,   17030,     703,       0,    9442,    6909,     705,     997,     200,       0,   32841,   34123,    2878,    1596,    3471,    -695,    3489,       0,    2712,    -969,       0,    1313,     461,     164,     277,      10,       0,    3771,    3155,    -300,     316,  100.0,   13.1,   71.7,    0.0,   47.7,    2.0,    0.0,   26.4,   19.3,    2.0,    2.8,    0.6,    0.0,   91.9,   95.5,    8.1,    4.5,     57,.,      5,      0,      9,      4,      0,     21,     13,.,.,.,      0,     37,     23,    46.4,    71.0,    64.3,    83.8,    46.4,    71.0,    64.3,    83.7,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260818,2026-08-18,122741,CME ,00,122 ,   32248,    5362,   22117,       0,   14318,    1672,       0,    8129,    6448,     541,     720,     190,       0,   29070,   30968,    3178,    1280,    -357,   -1390,     803,       0,    1030,    -190,       0,    -152,    -768,     -86,     101,       0,       0,    -497,    -241,     140,    -116,  100.0,   16.6,   68.6,    0.0,   44.4,    5.2,    0.0,   25.2,   20.0,    1.7,    2.2,    0.6,    0.0,   90.1,   96.0,    9.9,    4.0,     53,.,      5,      0,      9,      5,      0,     18,     11,.,.,.,      0,     34,     22,    47.9,    68.2,    64.7,    82.4,    47.9,    68.2,    64.7,    82.4,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260811,2026-08-11,122741,CME ,00,122 ,   32605,    6752,   21314,       0,   13288,    1862,       0,    8281,    7216,     627,     619,     190,       0,   29567,   31209,    3038,    1396,    3417,    -258,    1222,       0,    2462,    -425,       0,     709,    2434,      91,     519,    -181,       0,    3523,    3141,    -106,     276,  100.0,   20.7,   65.4,    0.0,   40.8,    5.7,    0.0,   25.4,   22.1,    1.9,    1.9,    0.6,    0.0,   90.7,   95.7,    9.3,    4.3,     56,.,      5,      0,      9,      5,      0,     19,     12,      4,.,.,      0,     36,     24,    48.4,    65.0,    65.1,    80.7,    48.4,    65.0,    65.1,    80.7,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260804,2026-08-04,122741,CME ,00,122 ,   29188,    7010,   20092,       0,   10826,    2287,       0,    7572,    4782,     536,     100,     371,       0,   26044,   28068,    3144,    1120,     827,    1092,     131,       0,    -761,     -14,       0,     335,     757,       0,       0,       0,       0,     666,     874,     161,     -47,  100.0,   24.0,   68.8,    0.0,   37.1,    7.8,    0.0,   25.9,   16.4,    1.8,    0.3,    1.3,    0.0,   89.2,   96.2,   10.8,    3.8,     49,.,      5,      0,      9,      5,      0,     15,     10,.,.,.,      0,     29,     22,    49.3,    67.6,    67.6,    80.6,    49.3,    67.6,    67.6,    80.6,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260728,2026-07-28,122741,CME ,00,122 ,   28361,    5918,   19961,       0,   11587,    2301,       0,    7237,    4025,     536,     100,     371,       0,   25378,   27194,    2983,    1167,     756,    1712,     393,       0,   -1222,     507,     -35,     513,     -45,       7,     100,     116,       0,    1075,     943,    -319,    -187,  100.0,   20.9,   70.4,    0.0,   40.9,    8.1,    0.0,   25.5,   14.2,    1.9,    0.4,    1.3,    0.0,   89.5,   95.9,   10.5,    4.1,     53,.,      5,      0,     10,      5,      0,     19,      8,.,.,.,      0,     35,     20,    47.9,    69.1,    66.7,    82.1,    47.9,    69.1,    66.7,    81.9,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260721,2026-07-21,122741,CME ,00,122 ,   27605,    4206,   19568,       0,   12809,    1794,      35,    6724,    4070,     529,       0,     255,       0,   24303,   26251,    3302,    1354,     -37,     551,    -281,       0,     -42,     360,       0,    -364,    -355,       0,       0,      10,       0,     145,    -266,    -182,     229,  100.0,   15.2,   70.9,    0.0,   46.4,    6.5,    0.1,   24.4,   14.7,    1.9,    0.0,    0.9,    0.0,   88.0,   95.1,   12.0,    4.9,     44,.,      4,      0,     10,      4,.,     16,      7,.,      0,.,      0,     30,     17,    43.5,    70.9,    63.6,    84.5,    43.3,    70.9,    63.5,    84.5,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260714,2026-07-14,122741,CME ,00,122 ,   27642,    3655,   19849,       0,   12851,    1434,      35,    7088,    4425,     529,       0,     245,       0,   24158,   26517,    3484,    1125,     457,     581,     652,     -83,     287,    -292,    -171,    -430,     494,       0,       0,    -100,       0,     184,     500,     273,     -43,  100.0,   13.2,   71.8,    0.0,   46.5,    5.2,    0.1,   25.6,   16.0,    1.9,    0.0,    0.9,    0.0,   87.4,   95.9,   12.6,    4.1,     49,.,      6,      0,     10,      4,.,     18,      8,.,      0,.,      0,     32,     20,    43.3,    70.7,    61.8,    83.6,    43.2,    70.7,    61.6,    83.5,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260707,2026-07-07,122741,CME ,00,122 ,   27185,    3074,   19197,      83,   12564,    1726,     206,    7518,    3931,     529,       0,     345,       0,   23974,   26017,    3211,    1168,    1258,     -79,     840,       0,      48,     -76,      -2,     829,     543,       8,       0,    -118,       0,     804,    1195,     454,      63,  100.0,   11.3,   70.6,    0.3,   46.2,    6.3,    0.8,   27.7,   14.5,    1.9,    0.0,    1.3,    0.0,   88.2,   95.7,   11.8,    4.3,     52,.,      5,.,     10,      5,.,     19,      8,.,      0,.,      0,     34,     22,    43.4,    69.3,    59.9,    81.0,    42.6,    69.3,    59.1,    80.7,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260630,2026-06-30,122741,CME ,00,122 ,   25927,    3153,   18357,      83,   12516,    1802,     208,    6689,    3388,     521,       0,     463,       0,   23170,   24822,    2757,    1105,     202,    1519,    -526,       0,    -793,    -219,     -78,      43,    1046,       0,    -256,     125,       0,     435,     348,    -233,    -146,  100.0,   12.2,   70.8,    0.3,   48.3,    7.0,    0.8,   25.8,   13.1,    2.0,    0.0,    1.8,    0.0,   89.4,   95.7,   10.6,    4.3,     49,.,      6,.,     11,      4,.,     13,      9,.,      0,.,      0,     29,     24,    45.4,    69.1,    62.3,    80.8,    44.6,    69.1,    61.5,    80.0,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260623,2026-06-23,122741,CME ,00,122 ,   25725,    1634,   18883,      83,   13309,    2021,     286,    6646,    2342,     521,     256,     338,       0,   22735,   24474,    2990,    1251,   -6761,     703,      73,      83,    -104,     671,      35,   -1439,   -2299,       0,    -139,     130,       0,    -861,   -1307,   -5900,   -5454,  100.0,    6.4,   73.4,    0.3,   51.7,    7.9,    1.1,   25.8,    9.1,    2.0,    1.0,    1.3,    0.0,   88.4,   95.1,   11.6,    4.9,     45,.,      6,.,     11,      5,.,     12,      5,.,.,.,      0,     29,     21,    42.3,    71.1,    58.2,    81.8,    41.5,    71.1,    57.1,    80.7,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260616,2026-06-16,122741,CME ,00,122 ,   32486,     931,   18810,       0,   13413,    1350,     251,    8085,    4641,     521,     395,     208,       0,   23596,   25781,    8890,    6705,     432,   -3061,   -1474,   -2093,    -331,     -37,       0,    1119,    -280,   -1239,     395,     -10,       0,   -5210,   -5133,    5642,    5565,  100.0,    2.9,   57.9,    0.0,   41.3,    4.2,    0.8,   24.9,   14.3,    1.6,    1.2,    0.6,    0.0,   72.6,   79.4,   27.4,   20.6,     48,.,      6,      0,     11,.,.,     16,      7,.,.,.,      0,     32,     20,    33.3,    61.9,    45.9,    71.1,    32.8,    61.9,    45.2,    70.6,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260609,2026-06-09,122741,CME ,00,122 ,   32054,    3992,   20284,    2093,   13744,    1387,     251,    6966,    4921,    1760,       0,     218,       0,   28806,   30914,    3248,    1140,     598,     469,      45,    1712,     201,    -873,     139,    -921,      27,    -453,    -264,    -290,       0,     883,     307,    -285,     291,  100.0,   12.5,   63.3,    6.5,   42.9,    4.3,    0.8,   21.7,   15.4,    5.5,    0.0,    0.7,    0.0,   89.9,   96.4,   10.1,    3.6,     49,      4,      6,.,     11,.,.,     15,      7,      5,      0,.,      0,     34,     24,    38.8,    73.2,    56.5,    82.9,    36.7,    70.8,    51.0,    78.1,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260602,2026-06-02,122741,CME ,00,122 ,   31456,    3523,   20239,     381,   13543,    2260,     112,    7887,    4894,    2213,     264,     508,       0,   27923,   30607,    3533,     849,    5957,    -463,    1092,       0,    2343,     225,      24,    1539,    2946,    1697,     264,      48,       0,    5404,    6032,     553,     -75,  100.0,   11.2,   64.3,    1.2,   43.1,    7.2,    0.4,   25.1,   15.6,    7.0,    0.8,    1.6,    0.0,   88.8,   97.3,   11.2,    2.7,     59,      4,      5,.,     11,      5,.,     19,     10,      6,.,.,      0,     40,     28,    34.8,    69.4,    48.9,    79.5,    34.7,    69.2,    48.4,    77.7,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260526,2026-05-26,122741,CME ,00,122 ,   25499,    3986,   19147,     381,   11200,    2035,      88,    6348,    1948,     516,       0,     460,       0,   22519,   24575,    2980,     924,    1578,     300,     839,       0,    1047,    -107,      11,     223,     577,       0,       0,     150,       0,    1581,    1470,      -3,     108,  100.0,   15.6,   75.1,    1.5,   43.9,    8.0,    0.3,   24.9,    7.6,    2.0,    0.0,    1.8,    0.0,   88.3,   96.4,   11.7,    3.6,     51,      5,      4,.,     11,      4,.,     18,      7,.,      0,.,      0,     36,     20,    35.8,    79.8,    50.3,    88.0,    35.8,    79.4,    49.5,    86.1,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260519,2026-05-19,122741,CME ,00,122 ,   23921,    3686,   18308,     381,   10153,    2142,      77,    6125,    1371,     516,       0,     310,       0,   20938,   23105,    2983,     816,     591,     501,      10,     381,    -155,      19,       0,    -384,     -37,       5,       0,      87,       0,     348,     465,     243,     126,  100.0,   15.4,   76.5,    1.6,   42.4,    9.0,    0.3,   25.6,    5.7,    2.2,    0.0,    1.3,    0.0,   87.5,   96.6,   12.5,    3.4,     44,      5,.,.,     12,      4,.,     14,      5,.,      0,.,      0,     33,     15,    33.2,    82.5,    49.1,    91.0,    33.2,    82.5,    48.3,    89.5,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260512,2026-05-12,122741,CME ,00,122 ,   23330,    3185,   18298,       0,   10308,    2123,      77,    6509,    1408,     511,       0,     223,       0,   20590,   22640,    2740,     690,     115,    -398,     141,       0,     811,     640,       0,      76,    -800,    -221,       0,     223,       0,     268,     -17,    -153,     132,  100.0,   13.7,   78.4,    0.0,   44.2,    9.1,    0.3,   27.9,    6.0,    2.2,    0.0,    1.0,    0.0,   88.3,   97.0,   11.7,    3.0,     49,      4,.,      0,     12,      4,.,     20,      5,.,      0,.,      0,     38,     14,    34.6,    84.8,    50.4,    93.2,    34.6,    84.8,    50.1,    91.6,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260505,2026-05-05,122741,CME ,00,122 ,   23215,    3583,   18157,       0,    9497,    1483,      77,    6433,    2208,     732,       0,       0,       0,   20322,   22657,    2893,     558,     815,     750,      53,       0,    -310,     835,       0,     218,     -86,     221,       0,    -110,       0,     879,     913,     -64,     -98,  100.0,   15.4,   78.2,    0.0,   40.9,    6.4,    0.3,   27.7,    9.5,    3.2,    0.0,    0.0,    0.0,   87.5,   97.6,   12.5,    2.4,     47,      6,.,      0,     10,.,.,     18,      8,.,      0,      0,      0,     37,     14,    34.9,    85.0,    50.9,    92.9,    34.9,    84.9,    50.6,    91.4,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260428,2026-04-28,122741,CME ,00,122 ,   22400,    2833,   18104,       0,    9807,     648,      77,    6215,    2294,     511,       0,     110,       0,   19443,   21744,    2957,     656,    -266,      50,    -387,       0,      -2,       5,       0,      40,     156,     -14,    -237,    -150,       0,    -163,    -390,    -103,     124,  100.0,   12.6,   80.8,    0.0,   43.8,    2.9,    0.3,   27.7,   10.2,    2.3,    0.0,    0.5,    0.0,   86.8,   97.1,   13.2,    2.9,     44,      6,.,      0,     10,.,.,     16,      7,.,      0,.,      0,     34,     13,    32.5,    86.3,    49.4,    93.9,    32.5,    85.8,    49.0,    92.3,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260421,2026-04-21,122741,CME ,00,122 ,   22666,    2783,   18491,       0,    9809,     643,      77,    6175,    2138,     525,     237,     260,       0,   19606,   22134,    3060,     532,     216,    -512,     872,       0,     851,      15,       0,    -586,    -484,       4,     237,     150,       0,      -6,     557,     222,    -341,  100.0,   12.3,   81.6,    0.0,   43.3,    2.8,    0.3,   27.2,    9.4,    2.3,    1.0,    1.1,    0.0,   86.5,   97.7,   13.5,    2.3,     44,      5,.,      0,     10,.,.,     16,      5,.,.,.,      0,     34,     13,    31.9,    88.6,    48.3,    95.0,    31.9,    88.5,    48.0,    92.9,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260414,2026-04-14,122741,CME ,00,122 ,   22450,    3295,   17619,       0,    8958,     628,      77,    6761,    2622,     521,       0,     110,       0,   19612,   21577,    2838,     873,    -204,    -277,     133,       0,    2006,    -412,      77,   -2558,    -196,       3,       0,      10,       0,    -749,    -385,     545,     181,  100.0,   14.7,   78.5,    0.0,   39.9,    2.8,    0.3,   30.1,   11.7,    2.3,    0.0,    0.5,    0.0,   87.4,   96.1,   12.6,    3.9,     45,      5,.,      0,     10,.,.,     17,      7,.,      0,.,      0,     34,     14,    28.9,    86.0,    46.7,    92.6,    28.9,    86.0,    46.4,    90.6,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260407,2026-04-07,122741,CME ,00,122 ,   22654,    3572,   17486,       0,    6952,    1040,       0,    9319,    2818,     518,       0,     100,       0,   20361,   21962,    2293,     692,    1035,    1052,    1098,       0,    1043,     159,       0,   -1313,    -163,      -2,       0,       0,       0,     780,    1092,     255,     -57,  100.0,   15.8,   77.2,    0.0,   30.7,    4.6,    0.0,   41.1,   12.4,    2.3,    0.0,    0.4,    0.0,   89.9,   96.9,   10.1,    3.1,     45,      6,.,      0,      8,.,      0,     19,      6,.,      0,.,      0,     35,     12,    29.8,    86.2,    47.7,    94.6,    29.8,    85.5,    47.7,    92.3,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260331,2026-03-31,122741,CME ,00,122 ,   21619,    2520,   16388,       0,    5909,     881,       0,   10632,    2981,     520,       0,     100,       0,   19581,   20870,    2038,     749,    -515,     444,    -951,       0,   -1138,     292,       0,     284,     217,       2,       0,       0,       0,    -408,    -440,    -107,     -75,  100.0,   11.7,   75.8,    0.0,   27.3,    4.1,    0.0,   49.2,   13.8,    2.4,    0.0,    0.5,    0.0,   90.6,   96.5,    9.4,    3.5,     47,      5,.,      0,     10,.,      0,     20,      6,.,      0,.,      0,     37,     13,    32.3,    85.2,    50.2,    93.7,    32.3,    84.5,    50.2,    91.3,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",260324,2026-03-24,122741,CME ,00,122 ,   22134,    2076,   17339,       0,    7047,     589,       0,   10348,    2764,     518,       0,     100,       0,   19989,   21310,    2145,     824,     752,    1085,    -172,       0,   -2287,       0,       0,    2055,     800,      14,       0,    -100,       0,     867,     542,    -115,     210,  100.0,    9.4,   78.3,    0.0,   31.8,    2.7,    0.0,   46.8,   12.5,    2.3,    0.0,    0.5,    0.0,   90.3,   96.3,    9.7,    3.7,     43,      4,.,      0,     10,.,      0,     17,      6,.,      0,.,      0,     33,     12,    34.6,    86.1,    53.5,    93.8,    34.6,    85.4,    53.5,    91.4,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
